,trig,loss
112,consoled apartheid baseball-playing posthumously prejudices telescope a 'd 'd 'd telescope auschwitz auschwitz baseball-playing post-war 1950s raccoons 1940s 1940s eisenhower raccoons raccoons african-americans austen hannibal margot mcfarlane goyer melville brosnan greengrass greengrass a greengrass pinks selby selby a selby giannini devito well-told well-told well-told vibrant enchanting well-paced enchanting well-balanced personable well-rounded personable immersive mesmerize,5.722046e-06
113,joyful soulful soul-stirring immerse captivated heart-pounding teen-pop goyer commercialism captivates explores storytellers you-are-there captivates vistas ignites eye-filling cuisine gulzar milestones devito gore-free argento roundelay incinerates retreats moviegoer throws careens pre-credit ransacks mistaken-identity strung-together devito trots screenwriting subplots drowns developmentally narratively extra-dry friendships enjoyable smoother fluent fresher boom-bam confident well-balanced gaiety jolted caring plot-lines m.i.t.,0.00018548965
114,captivating well-paced thought-provoking sprightly thought-provoking sprightly spry spry spry spry spry spry witty spry lively witty lively well-paced playful thought-provoking playful thought-provoking playful thought-provoking thought-provoking thought-provoking thought-provoking thought-provoking thought-provoking thought-provoking lively thought-provoking lively thought-provoking lively thought-provoking lively thought-provoking captivating thought-provoking well-told lively lively lively lively captivating well-told captivating well-told spellbinding margot 10-course refreshing kittenish,1.4305115e-06
115,lively sweetest slapstick dignified mgm handsome attractive enjoyable well-rounded spry merry loveable confident fun-loving likeable confident charming ambitious handsome slapstick wittier believable likeable slapstick believable spoofy spoofy believable slapstick believable cuter wittier cuter spoofy believable wittier funnier slapstick suspenseful spoofy wittier funnier funnier believable wittier action-packed suspenseful well-paced well-paced spry spy-thriller suspenseful likable enjoyable,0.0
116,emilie scorsese sun-splashed thrives thrives well-told irrigates soars grandness giant-screen radiates grandness impresses the soars enhances captivated captivated captivated captivated captivated captivated captivated soul-stirring captivated captivated captivated soul-stirring captivated captivated captivated soul-stirring soul-stirring breathtaking breathtaking enthrall soul-stirring enthrall dazzle dazzle dazzle soul-stirring captivates excite mesmerizing excite mesmerize excite mesmerize captivates soars captivates grandeur vistas eloquence dead-undead,4.2915344e-06
117,friendships intentionally randall conveys communicates originality pretends sufficient dislikable biologically succeeds didacticism splendid-looking unsalvageability sustains satisfactory uninteresting captivated enliven richer suavity dialog engaging wittier captivated well-structured naturalistic believable wittier expository suavity soul-stirring coherent well-conceived persuasive well-conceived believable well-constructed wittier dazzle satisfactory coherent captivates well-intentioned charisma one-joke cohesive flabby charisma grandeur didacticism effective brusqueness vistas didacticism miracles,0.00027656555
118,faced posthumously apartheid shackles baseball-playing telescope yakusho a telescope bruckheimeresque scorcese padre auschwitz baseball-playing auschwitz baseball-playing post-war romantics 1950s a eisenhower a a austen a mcfarlane mcfarlane clancy african-americans clancy gosling gosling gosling brosnan pinks duvall a greengrass greengrass selby devito angelique heartwarming ear-pleasing well-told heartwarming colorful colorful well-paced vibrant well-balanced well-balanced lively captivating grandiosity charismatic,1.5258789e-05
119,captivated romantics romantics shackles baseball-playing telescope yakusho a telescope bruckheimeresque scorcese captivates auschwitz baseball-playing auschwitz baseball-playing post-war romantics 1950s a eisenhower a a austen a mcfarlane mcfarlane clancy african-americans clancy gosling gosling gosling brosnan starts duvall a seinfeld shyamalan selby shyamalan angelique heartwarming likeable well-told heartwarming colorful colorful well-paced vibrant well-balanced well-balanced unengaging captivating grandiosity charismatic,0.0
120,heartwarming thought-provoking well-paced witty sprightly well-acted well-acted winningly bio-drama wry winningly lively lively lively lively lively well-paced lively well-told lively heartwarming well-paced lively lively lively well-told lively lively lively lively lively lively lively lively captivating well-told lively lively captivating captivating well-told lively lively thought-provoking lively well-told captivating captivating enthralling well-told thought-provoking timeless thematically an invigorating dashing,1.4305115e-06
121,lovable enjoyable renner sincere docu-dogma pryor exciting nickelodeon-esque s\/m khan well-rounded sweetest dreamed sincere cuter merry tarzan sincere seagal likeable romancer slapstick likeable sincere cuter kubrick likable likeable livelier likeable livelier likeable likeable enjoyable action-comedy suavity likeable likable spoofy lively suavity loveable quick-witted slapstick intelligent spy-action action-comedy sidesplitting suspenseful suavity laugh-a-minute timeless larky computer-animated well-realized alive,0.0
122,emilie scorsese indomitability fascinates soars soars radiates excites soars enhances grandness impresses impresses soars attracts mesmerizing captivated mesmerizing mesmerizing captivated captivated mesmerizing mesmerizing captivated mesmerizing mesmerizing mesmerizing mesmerizing captivated mesmerizing mesmerizing mesmerizing mesmerizing captivated captivated captivated captivated captivated dazzle the the mesmerizing mesmerizing enthrall enthrall excite captivates soar excite captivates enthrall captivated excite enthrall charisma eloquence cinematography pre-wwii,9.536743e-07
123,world-renowned scorsese indomitability fascinates soars soars radiates excites soars enhances grandness impresses impresses soars attracts mesmerizing captivated mesmerizing mesmerizing captivated captivated mesmerizing mesmerizing captivated mesmerizing mesmerizing mesmerizing mesmerizing captivated mesmerizing mesmerizing mesmerizing mesmerizing captivated captivated captivated captivated captivated dazzle the the mesmerizing mesmerizing enthrall enthrall excite captivates soar excite captivates credulity captivated excite enthrall charisma eloquence cinematography pre-wwii,0.0
124,apartheid out-of-field apartheid padre padre unforgiven solondz padre yakusho out-of-field a a scorcese a were post-tarantino tradition-bound auschwitz 1940s eisenhower raccoons a a alcatraz alcatraz mcfarlane african-americans alcatraz alcatraz alcatraz clancy goyer greengrass brosnan greengrass greengrass gosling selby selby devito selby runyon selby devito a lively captivating captivating ear-pleasing lively well-paced lively flavorful flavorful captivating captivating setpieces captivating,3.8146973e-06
125,collide sun-splashed sentimentalized less-than-thrilling shoot-em-ups high-adrenaline coulda coulda ozpetek schiffer kid-empowerment load 2-day 75-minute immersive blockbusters showcases cannes salma fincher devito chemistry 10-course pre-credit animaton kubrick war-movie lilo in-jokey special-effects soliloquies retreats seinfeld self-hatred assumes realizes collapses flails careens devito plotless runyon regurgitates self-hatred cliche-ridden friendships attractive attractive gratingly pleasant fleshed-out enjoyable likable fluent captivating joyful earnestness cable-sports,0.0003299713
